CAS #,Formatted CAS #,Substance Name,Global Warming Air (kg CO2 eq / kg substance),Acidification Air (kg SO2 eq / kg substance),HH Particulate Air (PM2.5 eq / kg substance),Eutrophication Air (kg N eq / kg substance),Eutrophication Water (kg N eq / kg substance),Ozone Depletion Air (kg CFC-11 eq / kg substance),Smog Air (kg O3 eq / kg substance),"Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.fr.waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.sea waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.nat.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. freshwater, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUcancer/kg], Emission to cont. agric. Soil, cancer","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc."
533744,533744,DMTT (DAZOMET),0,0,0,0,0,0,0,1226.052998,1107.966758,42275.76997,0.002069339,14637.0187,14637.0187,0,0,0,0,0,0,0,0,0,0,0,0
143077,143077,DODECANOIC ACID,0,0,0,0,0,0,0,7.799899425,4.637308277,396.849525,0.003521302,5.431011031,5.431011031,0,0,0,0,0,0,0,0,0,0,0,0
20292084,20292084,"DODECANOIC ACID, 2-ETHYLHEXYL ESTER",0,0,0,0,0,0,0,0.000646676,7.60E-05,2.231622316,1.58E-06,0.000274006,0.000274006,0,0,0,0,0,0,0,0,0,0,0,0
3772949,3772949,"DODECANOIC ACID, PENTACHLOROPHENYL ESTER",0,0,0,0,0,0,0,0.339996249,0.085794135,88.36768088,0.010072318,0.054997203,0.054997203,0,0,0,0,0,0,0,0,0,0,0,0
112538,112538,DODECANOL,0,0,0,0,0,0,0,26.41560884,20.31142259,3749.979052,0.478451042,9.703459075,9.703459075,0,0,0,0,0,0,0,0,0,0,0,0
142905,142905,DODECYL 2-METHYL-2-PROPENOATE,0,0,0,0,0,0,0,2.07E-05,5.14E-06,0.244409285,2.81E-07,0.000195122,0.000195122,0,0,0,0,0,0,0,0,0,0,0,0
1886813,1886813,DODECYL BENZENESULFONATE,0,0,0,0,0,0,0,13.29358433,6.108476629,806.1531938,0.010392948,0.121358685,0.121358685,0,0,0,0,0,0,0,0,0,0,0,0
151213,151213,"DODECYL SULFATE, SODIUM SALT",0,0,0,0,0,0,0,85.54108862,54.42261037,2153.694026,4.93E-13,5.425577638,5.425577638,0,0,0,0,0,0,0,0,0,0,0,0
2386530,2386530,"DODECYL SULFONATE, SODIUM SALT",0,0,0,0,0,0,0,27.50838555,20.41920509,512.0103703,4.17E-12,11.02308551,11.02308551,0,0,0,0,0,0,0,0,0,0,0,0
123013,123013,DODECYLBENZENE,0,0,0,0,0,0,0,0.002098722,0.00031494,1.285829441,6.67E-06,0.000114671,0.000114671,0,0,0,0,0,0,0,0,0,0,0,0
27176870,27176870,DODECYLBENZENESULFONIC ACID,0,0,0,0,0,0,0,119.2315117,73.11010328,3109.62119,4.45E-06,2.111284269,2.111284269,0,0,0,0,0,0,0,0,0,0,0,0
26264062,26264062,"DODECYLBENZENESULFONIC ACID, CALCIUM SALT",0,0,0,0,0,0,0,0.00612835,0.003784975,0.161255373,8.43E-13,2.29E-05,2.29E-05,0,0,0,0,0,0,0,0,0,0,0,0
25155300,25155300,"DODECYLBENZENESULFONIC ACID, NA SALT",0,0,0,0,0,0,0,102.5430889,63.77791346,2671.039063,1.04E-13,1.813500435,1.813500435,0,0,0,0,0,0,0,0,0,0,0,0
112005,112005,DODECYLTRIMETHYLAMMONIUM CHLORIDE,0,0,0,0,0,0,0,611.6808342,258.1434943,26922.52367,6.30E-07,33.26220364,33.26220364,0,0,0,0,0,0,0,0,0,0,0,0
1593777,1593777,DODEMORPH,0,0,0,0,0,0,0,138.7875063,18.73890164,15321.08102,0.034342615,90.2524432,90.2524432,0,0,0,0,0,0,0,0,0,0,0,0
112652,112652,DODINE,0,0,0,0,0,0,0,69.16395353,15.08979491,3959.144764,0.000173594,3.207311625,3.207311625,0,0,0,0,0,0,0,0,0,0,0,0
2439103,2439103,DODINE,0,0,0,0,0,0,0,300.752284,65.37667522,17044.61952,7.75E-06,14.17870129,14.17870129,0,8.78E-08,0,1.24E-08,0,1.63E-07,0,8.92E-11,0,1.36E-10,0,2.88E-10
59927,59927,DOPA,0,0,0,0,0,0,0,1077.190966,533.4086096,46869.16028,1.07E-08,3265.210258,3265.210258,0,0,0,0,0,0,0,0,0,0,0,0
173584446,173584446,DPX-MP062,0,0,0,0,0,0,0,4433.617854,1926.848485,195100.386,0.081294034,2337.137375,2337.137375,0,0,0,0,0,0,0,0,0,0,0,0
144218,144218,DSMA,0,0,0,0,0,0,0,55.24810667,50.7276979,421.5237037,4.38E-09,49.82093403,49.82093403,0,0,0,0,0,0,0,0,0,0,0,0
150696,150696,DULCIN,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31E-08,0,3.33E-08,0,1.75E-07,0,5.05E-11,0,3.84E-08,0,6.81E-08,0
17109498,17109498,EDIFENPHOS,0,0,0,0,0,0,0,319.2520519,140.1145374,14215.57116,0.000321388,284.6954743,284.6954743,0,1.67E-05,0,6.78E-06,0,5.22E-05,0,2.77E-07,0,1.04E-06,0,4.65E-06
64028,64028,"EDTA, SODIUM SALT",0,0,0,0,0,0,0,1.203694639,0.275151765,66.50415575,2.92E-16,0.932062354,0.932062354,0,0,0,0,0,0,0,0,0,0,0,0
54406483,54406483,EMPENTHRIN,0,0,0,0,0,0,0,253.224462,73.70952923,711523.9131,8.988851517,997.1950093,997.1950093,0,0,0,0,0,0,0,0,0,0,0,0
115297,115297,ENDOSULFAN,0,0,0,0,0,0,0,3870.352286,3489.962717,589676.6742,813.5317038,4538.020496,4538.020496,0,6.80E-06,0,1.84E-06,0,3.22E-05,0,5.34E-06,0,5.40E-07,0,1.37E-06
33213659,33213659,ENDOSULFAN (BETA),0,0,0,0,0,0,0,3507.864122,3163.100953,534448.9329,737.3382227,4113.000086,4113.000086,0,0,0,0,0,0,0,0,0,0,0,0
1031078,1031078,ENDOSULFAN SULFATE,0,0,0,0,0,0,0,5365.439749,3096.41857,178312.5368,9.424520758,1789.264271,1789.264271,0,0,0,0,0,0,0,0,0,0,0,0
145733,145733,ENDOTHAL,0,0,0,0,0,0,0,37.39311421,30.53038233,529.7609456,1.06E-11,23.96460189,23.96460189,0,1.00E-06,0,4.87E-07,0,5.57E-07,0,3.15E-10,0,2.52E-08,0,7.80E-08
72208,72208,ENDRIN,0,0,0,0,0,0,0,146860.1851,111814.7394,11684139.36,8552.678162,98218.44933,98218.44933,0,0.000362236,0,0.000305787,0,0.007796071,0,0.00070506,0,9.22E-05,0,0.000149588
5836293,5836293,ENDROCIDE (ENDOX) (COUMATETRALYL),0,0,0,0,0,0,0,17.30283552,11.00203382,434.7000582,2.08E-07,2.235936687,2.235936687,0,0,0,0,0,0,0,0,0,0,0,0
8015303,8015303,ENOVID,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184984,0,5.93E-05,0,0.001257789,0,1.37E-05,0,9.70E-06,0,1.99E-05,0
93106606,93106606,ENROFLOXACIN,0,0,0,0,0,0,0,998615.584,1000364.865,3387143.264,4.37E-06,1514776.609,1514776.609,0,0,0,0,0,0,0,0,0,0,0,0
106898,106898,EPICHLOROHYDRIN,0,0,0,0,0,0,0,19.07758889,19.00739237,338.7546787,0.685751096,58.93501525,58.93501525,5.54E-07,1.56E-05,4.99E-07,4.35E-06,6.70E-06,1.02E-05,2.10E-08,1.60E-07,1.21E-06,3.10E-06,2.40E-06,4.52E-06
2104645,2104645,EPN,0,0,0,0,0,0,0,19651.57671,3955.910108,1553377.975,5.133671389,5119.658456,5119.658456,0,0.000534007,0,0.000161289,0,0.010481454,0,0.000252748,0,3.53E-05,0,0.000202254
759944,759944,EPTC,0,0,0,0,0,0,1.665346154,6.874021658,6.341352637,1692.965263,0.268730749,97.07350922,97.07350922,0,1.21E-06,0,1.16E-07,0,2.31E-06,0,3.49E-08,0,1.52E-07,0,7.86E-07
136254,136254,ERBON,0,0,0,0,0,0,0,2.022346913,1.973918801,814.7682329,0.632391614,16.89631471,16.89631471,0,0,0,0,0,0,0,0,0,0,0,0
1787617,1787617,ERIOCHROME BLACK T,0,0,0,0,0,0,0,150.7253234,93.56563031,3937.074174,4.63E-21,2.0891519,2.0891519,0,0,0,0,0,0,0,0,0,0,0,0
114078,114078,ERYTHROMYCIN,0,0,0,0,0,0,0,3192.920869,2941.245341,24922.85471,9.46E-18,3122.977186,3122.977186,0,0,0,0,0,0,0,0,0,0,0,0
16423680,16423680,ERYTHROSINE,0,0,0,0,0,0,0,4.076152931,2.696007575,96.37282192,8.72E-19,0.588209765,0.588209765,0,0,0,0,0,0,0,0,0,0,0,0
66230044,66230044,ESFENVALERATE,0,0,0,0,0,0,0,511187.1178,259125.7444,19043937.77,32.27442285,112006.4298,112006.4298,0,0,0,0,0,0,0,0,0,0,0,0
50282,50282,ESTRADIOL,0,0,0,0,0,0,0,3282054.227,805166.1989,184137548.2,0.498732036,254916.1337,254916.1337,0,0,0,0,0,0,0,0,0,0,0,0
22966796,22966796,ESTRADIOL MUSTARD,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034033,0,0.000322805,0,5.92E-06,0,7.18E-10,0,2.52E-09,0,7.86E-06,0
53167,53167,ESTRONE,0,0,0,0,0,0,0,43.87488169,10.95377203,21377.38089,0.930502449,19.26871481,19.26871481,0,0,0,0,0,0,0,0,0,0,0,0
842002,842002,ET-4-SULFONAMIDONAPHTHYLSULFONE,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52E-06,0,3.47E-06,0,7.96E-06,0,4.07E-09,0,3.87E-07,0,6.86E-07,0
55283686,55283686,ETHALFLURALIN,0,0,0,0,0,0,0,167.5283662,145.6452629,256351.7586,43.13225574,4551.225017,4551.225017,0,0,0,0,0,0,0,0,0,0,0,0
109853,109853,"ETHANAMINE, 2-METHOXY-",0,0,0,0,0,0,0,0.13807363,0.116327842,27.19095638,0.001011959,5.39346825,5.39346825,0,0,0,0,0,0,0,0,0,0,0,0
74840,74840,ETHANE,0,0,0,0,0,0,0.280646154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64175,64175,ETHANOL,0,0,0,0,0,0,1.525694872,0.154420248,0.151221907,3.113644032,0.000982909,0.603906199,0.603906199,3.64E-09,0,6.38E-10,0,2.54E-09,0,4.64E-12,0,6.35E-10,0,1.06E-09,0
91883,91883,"ETHANOL, 2- ETHYL(3-METHYLPHENYL)AMINO -",0,0,0,0,0,0,0,16.45457192,10.48351767,738.528687,0.001237078,163.7142088,163.7142088,0,0,0,0,0,0,0,0,0,0,0,0
929066,929066,"ETHANOL, 2-(2-AMINOETHOXY)-",0,0,0,0,0,0,0,3.454488694,3.16243397,70.30673843,1.25E-06,22.75503805,22.75503805,0,0,0,0,0,0,0,0,0,0,0,0
110736,110736,"ETHANOL, 2-(ETHYLAMINO)-",0,0,0,0,0,0,0,0.439953105,0.368593116,12.64760717,3.78E-05,3.697997973,3.697997973,0,0,0,0,0,0,0,0,0,0,0,0
110770,110770,"ETHANOL, 2-(ETHYLTHIO)-",0,0,0,0,0,0,0,20.62820794,17.27830261,612.258954,0.017790637,137.1368986,137.1368986,0,0,0,0,0,0,0,0,0,0,0,0
112254,112254,"ETHANOL, 2-(HEXYLOXY)-",0,0,0,0,0,0,2.090179487,0.803672449,0.664061455,80.35773381,0.001913612,11.21257423,11.21257423,0,0,0,0,0,0,0,0,0,0,0,0
109842,109842,"ETHANOL, 2-HYDRAZINO-",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117432,0,2.73E-05,0,0.000205306,0,1.20E-07,0,6.35E-05,0,9.27E-05,0
60242,60242,"ETHANOL, 2-MERCAPTO-",0,0,0,0,0,0,0,19.69043333,16.70788021,524.1896456,0.00613103,145.6671511,145.6671511,0,0,0,0,0,0,0,0,0,0,0,0
2784943,2784943,"ETHANOL, 2,2'-  4-(METHYLAMINO)-3-NITROPHENYL IMINO BIS-",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16E-06,0,6.87E-07,0,1.94E-06,0,3.93E-10,0,6.71E-07,0,1.05E-06,0
141435,141435,ETHANOLAMINE,0,0,0,0,0,0,6.809051282,4.14229732,3.855215403,63.32820237,0.000278892,19.76933269,19.76933269,0,0,0,0,0,0,0,0,0,0,0,0
2234164,2234164,"ETHANONE, 1-(2,4-DICHLOROPHENYL)-",0,0,0,0,0,0,0,35.04409965,34.86822232,960.3809358,2.556789036,85.69742243,85.69742243,0,0,0,0,0,0,0,0,0,0,0,0
88107102,88107102,"ETHANONE, 1-[2-HYDROXY-3-PROPYL-4-[4-(1H-TETRAZO",0,0,0,0,0,0,0,0,0,0,0,0,0,1.13E-06,0,7.27E-07,0,1.59E-06,0,4.08E-09,0,1.59E-08,0,1.28E-07,0
74851,74851,ETHENE,0,0,0,0,0,0,8.995025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598163,598163,"ETHENE, TRIBROMO-",0,0,0,0,0,0,0,0.105564194,0.103504477,792.924888,0.016491024,15.1115308,15.1115308,0,0,0,0,0,0,0,0,0,0,0,0
16672870,16672870,ETHEPHON,0,0,0,0,0,0,0,444.4105364,445.0525531,1364.081352,3.24E-08,560.0652845,560.0652845,0,5.87E-06,0,4.59E-06,0,5.19E-06,0,3.34E-09,0,2.13E-06,0,2.83E-06
30043493,30043493,ETHIDIMURON,0,0,0,0,0,0,0,76.03350504,74.55238344,483.0993699,2.65E-07,167.3668911,167.3668911,0,0,0,0,0,0,0,0,0,0,0,0
57636,57636,ETHINYL ESTRADIOL,0,0,0,0,0,0,0,30214.32381,7569.544339,1690650.939,0.00228137,1446.333747,1446.333747,0.000156078,0,5.61E-05,0,0.00037559,0,1.95E-06,0,3.21E-07,0,2.32E-06,0
29973135,29973135,ETHIOFENCARB,0,0,0,0,0,0,0,164.3975636,108.1105365,4797.60275,0.000417305,247.0808983,247.0808983,0,5.20E-07,0,2.63E-07,0,1.08E-06,0,1.22E-09,0,5.54E-08,0,1.12E-07
563122,563122,ETHION,0,0,0,0,0,0,0,1395.202025,78.35105748,210626.283,0.081366501,382.4495258,382.4495258,0,8.71E-06,0,9.49E-07,0,0.000516082,0,1.39E-05,0,9.39E-07,0,5.87E-06
536334,536334,ETHIONAMIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20E-06,0,6.01E-07,0,2.41E-06,0,7.90E-10,0,1.46E-07,0,2.71E-07,0
26225796,26225796,ETHOFUMESATE,0,0,0,0,0,0,0,91.97411962,46.81786948,3938.67631,0.005349407,202.5805656,202.5805656,0,0,0,0,0,0,0,0,0,0,0,0
59063,59063,ETHOPABATE,0,0,0,0,0,0,0,28.26141339,25.68688787,513.8018828,3.15E-05,153.2571334,153.2571334,0,0,0,0,0,0,0,0,0,0,0,0
163702065,163702065,ETHOXY-PERFLUORO-ISOBUTANE,0,0,0,0,0,0,0.009804103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163702054,163702054,ETHOXY-PERFLUORO-N-BUTANE,0,0,0,0,0,0,0.008155128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329037,4329037,ETHOXYCHLOR,0,0,0,0,0,0,0,116.7006428,30.18396321,23283.25877,3.343614539,34.51021204,34.51021204,0,0,0,0,0,0,0,0,0,0,0,0
111159,111159,ETHOXYETHYLACETATE,0,0,0,0,0,0,1.838005128,2.189239936,2.011405392,112.6040411,0.010379718,24.37248808,24.37248808,0,0,0,0,0,0,0,0,0,0,0,0
91532,91532,ETHOXYQUIN,0,0,0,0,0,0,0,35.88411026,9.379003513,7276.236665,0.06607571,105.0097202,105.0097202,0,3.80E-07,0,7.65E-08,0,6.07E-06,0,1.41E-07,0,9.15E-08,0,2.66E-07
687478,687478,ETHYL (S)-2-HYDROXYPROPIONATE,0,0,0,0,0,0,0,2.296876829,2.186557789,20.83144962,0.002240883,5.827726433,5.827726433,0,0,0,0,0,0,0,0,0,0,0,0
118616,118616,ETHYL 2-HYDROXYBENZOATE,0,0,0,0,0,0,0,4.040325394,3.926928536,501.8606341,0.105700061,18.73062536,18.73062536,0,0,0,0,0,0,0,0,0,0,0,0
763699,763699,ETHYL 3-ETHOXY PROPIONATE,0,0,0,0,0,0,3.581692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141786,141786,ETHYL ACETATE,0,0,0,0,0,0,0.626125641,0.113169917,0.113268389,5.866490471,0.007921421,0.871238127,0.871238127,0,8.63E-09,0,1.82E-09,0,4.30E-09,0,1.29E-10,0,1.49E-09,0,2.31E-09
107006,107006,ETHYL ACETYLENE,0,0,0,0,0,0,6.107435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140885,140885,ETHYL ACRYLATE,0,0,0,0,0,0,7.771153846,0.964889848,0.986325846,649.8023096,0.079700347,64.31877758,64.31877758,1.90E-10,0,1.97E-10,0,9.08E-08,0,1.42E-10,0,9.02E-09,0,3.30E-08,0
541855,541855,ETHYL AMYLKETONE,0,0,0,0,0,0,0,0.081358644,0.081743089,57.51170944,0.006390133,3.096948491,3.096948491,0,0,0,0,0,0,0,0,0,0,0,0
93890,93890,ETHYL BENZOATE,0,0,0,0,0,0,0,7.612702563,7.564362385,403.7966065,0.37499961,12.88603857,12.88603857,0,0,0,0,0,0,0,0,0,0,0,0
51796,51796,ETHYL CARBAMATE,0,0,0,0,0,0,0,1.001982703,0.947960173,8.171827563,0.000119106,1.783220607,1.783220607,4.55E-06,0,1.87E-06,0,4.71E-06,0,1.04E-09,0,1.09E-06,0,1.64E-06,0
105395,105395,ETHYL CHLOROACETATE,0,0,0,0,0,0,0,122.1179062,121.8283703,3345.777216,4.803117252,543.4050167,543.4050167,0,0,0,0,0,0,0,0,0,0,0,0
1640897,1640897,ETHYL CYCLOPENTANE,0,0,0,0,0,0,2.013174359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598561,598561,ETHYL DIMETHYLAMINE,0,0,0,0,0,0,0,0.103592454,0.115035186,155.1750668,0.008498038,16.7610911,16.7610911,0,0,0,0,0,0,0,0,0,0,0,0
109944,109944,ETHYL FORMATE,0,0,0,0,0,0,0.475333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123660,123660,ETHYL HEXANOATE,0,0,0,0,0,0,0,0.833692082,0.820622961,388.8046529,0.038894834,8.128576739,8.128576739,0,0,0,0,0,0,0,0,0,0,0,0
625547,625547,ETHYL ISOPROPYL ETHER,0,0,0,0,0,0,3.742897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542858,542858,ETHYL ISOTHIOCYANATE,0,0,0,0,0,0,0,183.3826384,183.2804202,9739.288942,13.90700751,982.600073,982.600073,0,0,0,0,0,0,0,0,0,0,0,0
97643,97643,ETHYL LACTATE,0,0,0,0,0,0,2.480487179,2.429468012,2.312780615,22.03398103,0.002370242,6.16414201,6.16414201,0,0,0,0,0,0,0,0,0,0,0,0
75081,75081,ETHYL MERCAPTAN,0,0,0,0,0,0,0,1.195316447,1.12371803,21528.66855,0.114571297,625.6112276,625.6112276,0,0,0,0,0,0,0,0,0,0,0,0
2235258,2235258,ETHYL MERCURIC PHOSPHATE,0,0,0,0,0,0,0,1577.927733,1480.134776,27456.81066,1.85E-05,9652.564008,9652.564008,0,0,0,0,0,0,0,0,0,0,0,0
97632,97632,ETHYL METHACRYLATE,0,0,0,0,0,0,12.46792308,0.01299352,0.013244735,17.57508225,0.001094177,1.325382453,1.325382453,0,0,0,0,0,0,0,0,0,0,0,0
628819,628819,ETHYL N-BUTYL ETHER,0,0,0,0,0,0,3.484666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614959,614959,ETHYL N-ETHYLNITROSOCARBAMATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331336,0,4.16E-05,0,0.000468564,0,6.09E-07,0,3.65E-05,0,6.58E-05,0
615532,615532,ETHYL N-METHYL-N-NITROSOCARBAMATE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010739,0,1.49E-05,0,0.000121523,0,1.92E-07,0,1.47E-05,0,2.42E-05,0
95921,95921,ETHYL OXALATE,0,0,0,0,0,0,0,2.137391894,2.034639553,39.57134142,0.007136599,7.779591187,7.779591187,0,0,0,0,0,0,0,0,0,0,0,0
105373,105373,ETHYL PROPIONATE,0,0,0,0,0,0,0.766794872,0.260830556,0.261212699,25.83724161,0.020133407,2.882057173,2.882057173,0,0,0,0,0,0,0,0,0,0,0,0
5456280,5456280,ETHYL SELENAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212738,0,0.000189925,0,1.51E-06,0,7.06E-07,0,6.52E-10,0,9.11E-09,0
637923,637923,ETHYL TERT-BUTYL ETHER,0,0,0,0,0,0,2.01225641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109922,109922,ETHYL VINYL ETHER,0,0,0,0,0,0,0,0.000335943,0.000325021,6.630298876,3.21E-05,0.238332503,0.238332503,0,0,0,0,0,0,0,0,0,0,0,0
14324551,14324551,ETHYL ZIRAM,0,0,0,0,0,0,0,1724.41619,313.0600743,98948.59431,0.000142843,142.2052519,142.2052519,0,0,0,0,0,0,0,0,0,0,0,0
75047,75047,ETHYLAMINE,0,0,0,0,0,0,5.781384615,0.23144992,0.228364489,31.3245702,0.005423784,4.74695549,4.74695549,0,0,0,0,0,0,0,0,0,0,0,0
100414,100414,ETHYLBENZENE,0,0,0,0,0,0,3.037769231,0.029600791,0.027150515,174.8943287,0.002464845,1.703801216,1.703801216,6.13E-07,1.01E-08,5.55E-08,9.44E-10,4.73E-08,3.73E-08,5.14E-09,1.38E-09,4.30E-08,1.08E-09,4.35E-08,6.08E-09
105544,105544,ETHYLBUTYRATE,0,0,0,0,0,0,1.172466667,0.042253109,0.042409489,11.85140679,0.003374025,0.95546285,0.95546285,0,0,0,0,0,0,0,0,0,0,0,0
1678917,1678917,ETHYLCYCLOHEXANE,0,0,0,0,0,0,1.473912821,0.00485726,0.001785827,704.7040612,0.000160544,0.810545267,0.810545267,0,0,0,0,0,0,0,0,0,0,0,0
106934,106934,ETHYLENE DIBROMIDE,0,0,0,0,0,0,0.101554103,3.484166179,3.476362341,269.3857196,0.25958574,14.61452313,14.61452313,2.84E-05,1.84E-07,1.08E-05,7.01E-08,1.71E-05,1.05E-07,8.85E-07,5.68E-09,6.84E-06,4.41E-08,8.36E-06,5.30E-08
107211,107211,ETHYLENE GLYCOL,0,0,0,0,0,0,3.133,0.185391438,0.177586866,1.384036491,1.39E-05,0.347546636,0.347546636,0,2.15E-08,0,7.41E-09,0,1.52E-08,0,3.06E-12,0,4.08E-09,0,6.97E-09
111557,111557,ETHYLENE GLYCOL DIACETATE,0,0,0,0,0,0,0.664784615,35.28550239,33.91825248,223.219139,0.004715378,51.82590898,51.82590898,0,0,0,0,0,0,0,0,0,0,0,0
629141,629141,"ETHYLENE GLYCOL DIETHYL ETHER; 1,2-DIETHOXYETHANE",0,0,0,0,0,0,2.95425641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75218,75218,ETHYLENE OXIDE,0,0,0,0,0,0,0.039169487,1.007830675,1.006214759,23.53458419,0.085846709,3.769595857,3.769595857,1.22E-06,0,4.42E-07,0,1.72E-06,0,3.85E-08,0,4.73E-07,0,8.69E-07,0
60004,60004,ETHYLENEDIAMINE TETRAACETIC ACID,0,0,0,0,0,0,0,1.137458031,0.252694566,62.84971166,1.13E-13,0.880844957,0.880844957,0,0,0,0,0,0,0,0,0,0,0,0
96457,96457,ETHYLENETHIOUREA,0,0,0,0,0,0,0,0.632599805,0.480684823,21.13209533,1.23E-08,4.60615528,4.60615528,2.56E-06,2.13E-06,4.40E-07,3.65E-07,5.56E-06,4.62E-06,1.87E-09,1.55E-09,1.21E-06,1.01E-06,1.84E-06,1.53E-06
107277,107277,ETHYLMERCURY CHLORIDE,0,0,0,0,0,0,0,0.229262572,0.181111543,31532.42941,0.028508454,738.780685,738.780685,0,0,0,0,0,0,0,0,0,0,0,0
38434774,38434774,ETHYLNITROSOCYANAMIDE,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19E-05,0,5.12E-06,0,1.22E-05,0,2.30E-09,0,1.88E-06,0,2.88E-06,0
23947606,23947606,ETHYRIMOL,0,0,0,0,0,0,0,7.025438313,1.336273485,396.277595,7.21E-06,3.735403514,3.735403514,0,0,0,0,0,0,0,0,0,0,0,0
80844071,80844071,ETOFENPROX,0,0,0,0,0,0,0,2.87795904,0.423343153,619.3391002,0.030455803,0.168432833,0.168432833,0,5.95E-06,0,2.32E-06,0,0.000643586,0,0.00011216,0,2.38E-07,0,4.05E-07
2593159,2593159,ETRIDAZOLE,0,0,0,0,0,0,0,1926.70275,1351.910644,48533.74039,1.824371984,1449.887244,1449.887244,0,0,0,0,0,0,0,0,0,0,0,0
38260547,38260547,ETRIMFOS,0,0,0,0,0,0,0,1982.77162,638.7622846,189195.8455,1.203621962,7594.585042,7594.585042,0,9.94E-06,0,2.11E-06,0,5.29E-05,0,5.14E-07,0,2.23E-06,0,4.87E-06
97530,97530,EUGENOL,0,0,0,0,0,0,0,4.909910662,1.850595974,696.7764387,0.005656449,7.648221084,7.648221084,0,0,0,0,0,0,0,0,0,0,0,0
497370,497370,EXO-NORBORNEOL,0,0,0,0,0,0,0,5.564394867,4.940514491,81.50898247,0.001507237,14.23172416,14.23172416,0,0,0,0,0,0,0,0,0,0,0,0
x,x,EXXON EXXOL® D95 FLUID,0,0,0,0,0,0,0.599453846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
x,x,EXXON ISOPAR® M FLUID,0,0,0,0,0,0,0.573251282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68938078,68938078,"FATTY ACIDS, C9-13-NEO-",0,0,0,0,0,0,0,0.885350425,0.881485556,105.7492931,0.028622758,9.609829692,9.609829692,0,0,0,0,0,0,0,0,0,0,0,0
25451154,25451154,FELBAMATE,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17E-08,0,2.03E-08,0,8.47E-08,0,1.79E-11,0,2.02E-09,0,3.26E-09,0
85347,85347,FENAC,0,0,0,0,0,0,0,388.4954547,368.4001926,2453.621828,0.021419372,441.5548606,441.5548606,0,0,0,0,0,0,0,0,0,0,0,0
140567,140567,FENAMINOSULF,0,0,0,0,0,0,0,427.3348014,419.1706321,2270.538633,1.29E-11,722.2413125,722.2413125,0,0,0,0,0,0,0,0,0,0,0,0
22224926,22224926,FENAMIPHOS,0,0,0,0,0,0,0,11830.75096,5613.041191,521063.1112,0.02064479,28046.64296,28046.64296,0,1.49E-05,0,5.10E-06,0,6.95E-05,0,5.88E-07,0,3.74E-06,0,1.10E-05
