,sn,pbc,kn,ds,high_prob_habit,Y
5026,0.26025390625,0.19287109375,0.62060546875,-0.13720703125,0.28955078125,0.4137037525339564
5027,0.26025390625,0.19287109375,0.62060546875,-0.13720703125,0.86865234375,0.6377287256225709
5028,0.30810546875,0.80810546875,0.87548828125,-0.71044921875,0.78955078125,0.5982829189119719
5029,0.76025390625,0.80810546875,0.87548828125,-0.71044921875,0.78955078125,0.6150328175284472
5030,0.30810546875,0.69287109375,0.87548828125,-0.71044921875,0.78955078125,0.5999437695664582
5031,0.30810546875,0.80810546875,0.12060546875,-0.71044921875,0.78955078125,0.6031671941308855
5032,0.30810546875,0.80810546875,0.87548828125,-0.63720703125,0.78955078125,0.5986464143589152
5033,0.30810546875,0.80810546875,0.87548828125,-0.71044921875,0.36865234375,0.38783589201303575
5034,0.30810546875,0.69287109375,0.12060546875,-0.63720703125,0.36865234375,0.40241362404551423
5035,0.76025390625,0.80810546875,0.12060546875,-0.63720703125,0.36865234375,0.4133558935204521
5036,0.76025390625,0.69287109375,0.87548828125,-0.63720703125,0.36865234375,0.4101802847723689
5037,0.76025390625,0.69287109375,0.12060546875,-0.71044921875,0.36865234375,0.4106091767580306
5038,0.76025390625,0.69287109375,0.12060546875,-0.63720703125,0.78955078125,0.6197726439235187
5039,0.76025390625,0.69287109375,0.12060546875,-0.63720703125,0.36865234375,0.41512855188057957
5040,0.43310546875,0.43310546875,0.50048828125,-0.58544921875,0.91455078125,0.6513707101083084
5041,0.63525390625,0.43310546875,0.50048828125,-0.58544921875,0.91455078125,0.6552362887218718
5042,0.43310546875,0.06787109375,0.50048828125,-0.58544921875,0.91455078125,0.6521860056187576
5043,0.43310546875,0.43310546875,0.74560546875,-0.58544921875,0.91455078125,0.6507357220552905
5044,0.43310546875,0.43310546875,0.50048828125,-0.01220703125,0.91455078125,0.6563579413452633
5045,0.43310546875,0.43310546875,0.50048828125,-0.58544921875,0.74365234375,0.5964196767207318
5046,0.43310546875,0.06787109375,0.74560546875,-0.01220703125,0.74365234375,0.6023810391252555
5047,0.63525390625,0.43310546875,0.74560546875,-0.01220703125,0.74365234375,0.6122838708511465
5048,0.63525390625,0.06787109375,0.50048828125,-0.01220703125,0.74365234375,0.6225910530026477
5049,0.63525390625,0.06787109375,0.74560546875,-0.58544921875,0.74365234375,0.6105987404479208
5050,0.63525390625,0.06787109375,0.74560546875,-0.01220703125,0.91455078125,0.660519783917427
5051,0.63525390625,0.06787109375,0.74560546875,-0.01220703125,0.74365234375,0.619388365669488
5052,0.93310546875,0.93310546875,0.00048828125,-0.08544921875,0.41455078125,0.4493269371678389
5053,0.13525390625,0.93310546875,0.00048828125,-0.08544921875,0.41455078125,0.4165624068188584
5054,0.93310546875,0.56787109375,0.00048828125,-0.08544921875,0.41455078125,0.45673377156077166
5055,0.93310546875,0.93310546875,0.24560546875,-0.08544921875,0.41455078125,0.4409259023744221
5056,0.93310546875,0.93310546875,0.00048828125,-0.51220703125,0.41455078125,0.44130956404441757
5057,0.93310546875,0.93310546875,0.00048828125,-0.08544921875,0.24365234375,0.44439623524377575
5058,0.93310546875,0.56787109375,0.24560546875,-0.51220703125,0.24365234375,0.43470534397040406
5059,0.13525390625,0.93310546875,0.24560546875,-0.51220703125,0.24365234375,0.3954107111207181
5060,0.13525390625,0.56787109375,0.00048828125,-0.51220703125,0.24365234375,0.4076039970743075
5061,0.13525390625,0.56787109375,0.24560546875,-0.08544921875,0.24365234375,0.40956589535521004
5062,0.13525390625,0.56787109375,0.24560546875,-0.51220703125,0.41455078125,0.4062154465920508
5063,0.13525390625,0.56787109375,0.24560546875,-0.51220703125,0.24365234375,0.4007593731532211
5064,0.68310546875,0.18310546875,0.75048828125,-0.83544921875,0.16455078125,0.41857113846477545
5065,0.38525390625,0.18310546875,0.75048828125,-0.83544921875,0.16455078125,0.39825746706859705
5066,0.68310546875,0.31787109375,0.75048828125,-0.83544921875,0.16455078125,0.41447910611005134
5067,0.68310546875,0.18310546875,0.49560546875,-0.83544921875,0.16455078125,0.42188697838808037
5068,0.68310546875,0.18310546875,0.75048828125,-0.76220703125,0.16455078125,0.4181188809969671
5069,0.68310546875,0.18310546875,0.75048828125,-0.83544921875,0.49365234375,0.4358305892835638
5070,0.68310546875,0.31787109375,0.49560546875,-0.76220703125,0.49365234375,0.43259529087038245
5071,0.38525390625,0.18310546875,0.49560546875,-0.76220703125,0.49365234375,0.41359704837039657
5072,0.38525390625,0.31787109375,0.75048828125,-0.76220703125,0.49365234375,0.4096376131477369
5073,0.38525390625,0.31787109375,0.49560546875,-0.83544921875,0.49365234375,0.4096388076812047
5074,0.38525390625,0.31787109375,0.49560546875,-0.76220703125,0.16455078125,0.4017008062795879
5075,0.38525390625,0.31787109375,0.49560546875,-0.76220703125,0.49365234375,0.4106583345414506
5076,0.18310546875,0.68310546875,0.25048828125,-0.33544921875,0.66455078125,0.5546375615375184
5077,0.88525390625,0.68310546875,0.25048828125,-0.33544921875,0.66455078125,0.5925436796829936
5078,0.18310546875,0.81787109375,0.25048828125,-0.33544921875,0.66455078125,0.5572532436344707
5079,0.18310546875,0.68310546875,0.99560546875,-0.33544921875,0.66455078125,0.5569752923867152
5080,0.18310546875,0.68310546875,0.25048828125,-0.26220703125,0.66455078125,0.5548856084245899
5081,0.18310546875,0.68310546875,0.25048828125,-0.33544921875,0.99365234375,0.6653898206633161
5082,0.18310546875,0.81787109375,0.99560546875,-0.26220703125,0.99365234375,0.6632804531374584
5083,0.88525390625,0.68310546875,0.99560546875,-0.26220703125,0.99365234375,0.672801777524867
5084,0.88525390625,0.81787109375,0.25048828125,-0.26220703125,0.99365234375,0.6755949780060613
5085,0.88525390625,0.81787109375,0.99560546875,-0.33544921875,0.99365234375,0.6724280078566054
5086,0.88525390625,0.81787109375,0.99560546875,-0.26220703125,0.66455078125,0.5933770615354149
5087,0.88525390625,0.81787109375,0.99560546875,-0.26220703125,0.99365234375,0.672443623730191
5088,0.24560546875,0.37060546875,0.81298828125,-0.02294921875,0.10205078125,0.4079495622740086
5089,0.82275390625,0.37060546875,0.81298828125,-0.02294921875,0.10205078125,0.4348769136015167
5090,0.24560546875,0.00537109375,0.81298828125,-0.02294921875,0.10205078125,0.42090605899727124
5091,0.24560546875,0.37060546875,0.68310546875,-0.02294921875,0.10205078125,0.41016669520832477
5092,0.24560546875,0.37060546875,0.81298828125,-0.07470703125,0.10205078125,0.4063250968888345
5093,0.24560546875,0.37060546875,0.81298828125,-0.02294921875,0.30615234375,0.41210570110656003
5094,0.24560546875,0.00537109375,0.68310546875,-0.07470703125,0.30615234375,0.4254791506870515
5095,0.82275390625,0.37060546875,0.68310546875,-0.07470703125,0.30615234375,0.43690652014071096
5096,0.82275390625,0.00537109375,0.81298828125,-0.07470703125,0.30615234375,0.44948871069053686
5097,0.82275390625,0.00537109375,0.68310546875,-0.02294921875,0.30615234375,0.45317379663867624
5098,0.82275390625,0.00537109375,0.68310546875,-0.07470703125,0.10205078125,0.4469152910211189
5099,0.82275390625,0.00537109375,0.68310546875,-0.07470703125,0.30615234375,0.45057174544570067
5100,0.74560546875,0.87060546875,0.31298828125,-0.52294921875,0.60205078125,0.5536353115086731
5101,0.32275390625,0.87060546875,0.31298828125,-0.52294921875,0.60205078125,0.5413867550805211
5102,0.74560546875,0.50537109375,0.31298828125,-0.52294921875,0.60205078125,0.5583575082176563
5103,0.74560546875,0.87060546875,0.18310546875,-0.52294921875,0.60205078125,0.5555128545728831
5104,0.74560546875,0.87060546875,0.31298828125,-0.57470703125,0.60205078125,0.5519596319148021
5105,0.74560546875,0.87060546875,0.31298828125,-0.52294921875,0.80615234375,0.6259497215359633
5106,0.74560546875,0.50537109375,0.18310546875,-0.57470703125,0.80615234375,0.6313079409275706
5107,0.32275390625,0.87060546875,0.18310546875,-0.57470703125,0.80615234375,0.6092194674093014
5108,0.32275390625,0.50537109375,0.31298828125,-0.57470703125,0.80615234375,0.614366538222707
5109,0.32275390625,0.50537109375,0.18310546875,-0.52294921875,0.80615234375,0.6186309827004881
5110,0.32275390625,0.50537109375,0.18310546875,-0.57470703125,0.60205078125,0.5466568059541025
5111,0.32275390625,0.50537109375,0.18310546875,-0.57470703125,0.80615234375,0.6157644810155444
5112,0.99560546875,0.12060546875,0.56298828125,-0.27294921875,0.85205078125,0.6500403769787719
5113,0.07275390625,0.12060546875,0.56298828125,-0.27294921875,0.85205078125,0.6320332644605204
5114,0.99560546875,0.25537109375,0.56298828125,-0.27294921875,0.85205078125,0.6494984869355273
5115,0.99560546875,0.12060546875,0.43310546875,-0.27294921875,0.85205078125,0.6504348934105915
5116,0.99560546875,0.12060546875,0.56298828125,-0.82470703125,0.85205078125,0.6330880965387191
5117,0.99560546875,0.12060546875,0.56298828125,-0.27294921875,0.55615234375,0.5153865644410449
5118,0.99560546875,0.25537109375,0.43310546875,-0.82470703125,0.55615234375,0.5059900327817624
5119,0.07275390625,0.12060546875,0.43310546875,-0.82470703125,0.55615234375,0.4550258541770239
5120,0.07275390625,0.25537109375,0.56298828125,-0.82470703125,0.55615234375,0.45513385449862986
5121,0.07275390625,0.25537109375,0.43310546875,-0.27294921875,0.55615234375,0.45931785008001186
5122,0.07275390625,0.25537109375,0.43310546875,-0.82470703125,0.85205078125,0.6265768381859662
5123,0.07275390625,0.25537109375,0.43310546875,-0.82470703125,0.55615234375,0.45431765172982713
5124,0.49560546875,0.62060546875,0.06298828125,-0.77294921875,0.35205078125,0.41254468610083345
5125,0.57275390625,0.62060546875,0.06298828125,-0.77294921875,0.35205078125,0.4142079687691712
5126,0.49560546875,0.75537109375,0.06298828125,-0.77294921875,0.35205078125,0.4071740630187283
5127,0.49560546875,0.62060546875,0.93310546875,-0.77294921875,0.35205078125,0.4011885338935081
5128,0.49560546875,0.62060546875,0.06298828125,-0.32470703125,0.35205078125,0.4231333674538254
5129,0.49560546875,0.62060546875,0.06298828125,-0.77294921875,0.05615234375,0.4106159445032669
5130,0.49560546875,0.75537109375,0.93310546875,-0.32470703125,0.05615234375,0.40452161244258633
5131,0.57275390625,0.62060546875,0.93310546875,-0.32470703125,0.05615234375,0.4083589186127727
5132,0.57275390625,0.75537109375,0.06298828125,-0.32470703125,0.05615234375,0.41738172682938424
5133,0.57275390625,0.75537109375,0.93310546875,-0.77294921875,0.05615234375,0.3921961121013776
5134,0.57275390625,0.75537109375,0.93310546875,-0.32470703125,0.35205078125,0.4117343884760705
