year,process,impacts,name,corrected_name,scenario,impact
2029,"PET, transportation to reclaimer","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer",chemical recycling,0.00030919588531668006
2029,"PET, transportation to reclaimer","Human health CF  [CTUcancer], Emission to cont. rural air, cancer","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUcancer], Emission to cont. rural air, cancer",chemical recycling,0.00034918787124586315
2029,"PET, transportation to reclaimer","Human health CF  [CTUcancer], Emission to cont. sea water, cancer","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUcancer], Emission to cont. sea water, cancer",chemical recycling,4.500245884981006e-05
2029,"PET, transportation to reclaimer","Human health CF  [CTUcancer], Emission to urban air, cancer","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUcancer], Emission to urban air, cancer",chemical recycling,0.0006770271200306735
2029,"PET, transportation to reclaimer","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.",chemical recycling,0.03853134444177131
2029,"PET, transportation to reclaimer","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.",chemical recycling,0.021463810884821445
2029,"PET, transportation to reclaimer","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.",chemical recycling,0.011355565858435971
2029,"PET, transportation to reclaimer","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.",chemical recycling,0.018637574470108637
2029,"PET, transportation to reclaimer","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.",chemical recycling,0.0017787870895818805
2029,"PET, transportation to reclaimer","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.",chemical recycling,0.019054851103414452
2029,"PET, transportation to reclaimer",Ozone Depletion Air (kg CFC-11 eq),Ozone Depletion Air (kg CFC-11 eq / kg substance),Ozone Depletion Air (kg CFC-11 eq),chemical recycling,2.0422557651472792
2029,"PET, transportation to reclaimer",Smog Air (kg O3 eq ),Smog Air (kg O3 eq / kg substance),Smog Air (kg O3 eq ),chemical recycling,11048561.758447016
2029,"PET, waste to incineration",Acidification Air (kg SO2 eq),Acidification Air (kg SO2 eq / kg substance),Acidification Air (kg SO2 eq),chemical recycling,3606.273542846661
2029,"PET, waste to incineration","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater",chemical recycling,225.48936501287287
2029,"PET, waste to incineration","Ecotox. CF [CTUeco], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco], Em.airC, freshwater",chemical recycling,160.23056315965587
2029,"PET, waste to incineration","Ecotox. CF [CTUecokg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUecokg], Em.airU, freshwater",chemical recycling,160.72341579718992
2029,"PET, waste to incineration","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.fr.waterC, freshwater","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater",chemical recycling,857.8348887860109
2029,"PET, waste to incineration","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.nat.soilC, freshwater","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater",chemical recycling,225.48936501287287
2029,"PET, waste to incineration","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.sea waterC, freshwater","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater",chemical recycling,0.04298534506742594
2029,"PET, waste to incineration",Eutrophication Air (kg N eq),Eutrophication Air (kg N eq / kg substance),Eutrophication Air (kg N eq),chemical recycling,206.5442422749154
2029,"PET, waste to incineration",Eutrophication Water (kg N eq ),Eutrophication Water (kg N eq / kg substance),Eutrophication Water (kg N eq ),chemical recycling,1370.1344316782343
2029,"PET, waste to incineration",Global Warming Air (kg CO2 eq ),Global Warming Air (kg CO2 eq / kg substance),Global Warming Air (kg CO2 eq ),chemical recycling,130783582.4250218
2029,"PET, waste to incineration",HH Particulate Air (PM2.5 eq ),HH Particulate Air (PM2.5 eq / kg substance),HH Particulate Air (PM2.5 eq ),chemical recycling,55.63476530421303
2029,"PET, waste to incineration","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer",chemical recycling,5.470565969857866e-06
2029,"PET, waste to incineration","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer/kg], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer",chemical recycling,6.216371712883191e-06
2029,"PET, waste to incineration","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer",chemical recycling,3.2049721327466468e-06
2029,"PET, waste to incineration","Human health CF  [CTUcancer], Emission to cont. rural air, cancer","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUcancer], Emission to cont. rural air, cancer",chemical recycling,3.61950934531369e-06
2029,"PET, waste to incineration","Human health CF  [CTUcancer], Emission to cont. sea water, cancer","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUcancer], Emission to cont. sea water, cancer",chemical recycling,4.6647330500870416e-07
2029,"PET, waste to incineration","Human health CF  [CTUcancer], Emission to urban air, cancer","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUcancer], Emission to urban air, cancer",chemical recycling,7.017729393764408e-06
2029,"PET, waste to incineration","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.",chemical recycling,0.00039939692291389054
2029,"PET, waste to incineration","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.",chemical recycling,0.0002224832833009638
2029,"PET, waste to incineration","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.",chemical recycling,0.00011770619809701705
2029,"PET, waste to incineration","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.",chemical recycling,0.00019318790978577205
2029,"PET, waste to incineration","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.",chemical recycling,1.8438030138600124e-05
2029,"PET, waste to incineration","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.",chemical recycling,0.00019751319367507648
2029,"PET, waste to incineration",Ozone Depletion Air (kg CFC-11 eq),Ozone Depletion Air (kg CFC-11 eq / kg substance),Ozone Depletion Air (kg CFC-11 eq),chemical recycling,0.021169016556061408
2029,"PET, waste to incineration",Smog Air (kg O3 eq ),Smog Air (kg O3 eq / kg substance),Smog Air (kg O3 eq ),chemical recycling,114524.72459443164
2030,"PET, at MRF",Acidification Air (kg SO2 eq),Acidification Air (kg SO2 eq / kg substance),Acidification Air (kg SO2 eq),chemical recycling,196617.56562567613
2030,"PET, at MRF","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater",chemical recycling,21415.854347086508
2030,"PET, at MRF","Ecotox. CF [CTUeco], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco], Em.airC, freshwater",chemical recycling,12718.11471976471
2030,"PET, at MRF","Ecotox. CF [CTUecokg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUecokg], Em.airU, freshwater",chemical recycling,13062.236036610093
2030,"PET, at MRF","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.fr.waterC, freshwater","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater",chemical recycling,245973.60778426877
2030,"PET, at MRF","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.nat.soilC, freshwater","Ecotox. CF [CTUecokg], Em.nat.soilC, freshwater",chemical recycling,21415.854347086508
2030,"PET, at MRF","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.sea waterC, freshwater","Ecotox. CF [CTUecokg], Em.sea waterC, freshwater",chemical recycling,25.862595360294268
2030,"PET, at MRF",Eutrophication Air (kg N eq),Eutrophication Air (kg N eq / kg substance),Eutrophication Air (kg N eq),chemical recycling,7251.201342313919
2030,"PET, at MRF",Eutrophication Water (kg N eq ),Eutrophication Water (kg N eq / kg substance),Eutrophication Water (kg N eq ),chemical recycling,50550.078282517105
2030,"PET, at MRF",Global Warming Air (kg CO2 eq ),Global Warming Air (kg CO2 eq / kg substance),Global Warming Air (kg CO2 eq ),chemical recycling,30755712.30397021
2030,"PET, at MRF",HH Particulate Air (PM2.5 eq ),HH Particulate Air (PM2.5 eq / kg substance),HH Particulate Air (PM2.5 eq ),chemical recycling,6370.842314581992
2030,"PET, at MRF","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. agric. Soil, cancer","Human health CF  [CTUcancer], Emission to cont. agric. Soil, cancer",chemical recycling,0.0006055429528158241
2030,"PET, at MRF","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer/kg], Emission to cont. freshwater, cancer","Human health CF  [CTUcancer], Emission to cont. freshwater, cancer",chemical recycling,0.001051278430796764
2030,"PET, at MRF","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer/kg], Emission to cont. natural soil, cancer","Human health CF  [CTUcancer], Emission to cont. natural soil, cancer",chemical recycling,0.0004314453351298549
2030,"PET, at MRF","Human health CF  [CTUcancer], Emission to cont. rural air, cancer","Human health CF  [CTUcancer/kg], Emission to cont. rural air, cancer","Human health CF  [CTUcancer], Emission to cont. rural air, cancer",chemical recycling,0.00043427745171940494
2030,"PET, at MRF","Human health CF  [CTUcancer], Emission to cont. sea water, cancer","Human health CF  [CTUcancer/kg], Emission to cont. sea water, cancer","Human health CF  [CTUcancer], Emission to cont. sea water, cancer",chemical recycling,6.549826671352574e-05
2030,"PET, at MRF","Human health CF  [CTUcancer], Emission to urban air, cancer","Human health CF  [CTUcancer/kg], Emission to urban air, cancer","Human health CF  [CTUcancer], Emission to urban air, cancer",chemical recycling,0.0012625630544644316
2030,"PET, at MRF","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. agric. Soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. agric. Soil, non-canc.",chemical recycling,0.02765262649491849
2030,"PET, at MRF","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. freshwater, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. freshwater, non-canc.",chemical recycling,0.01475107970680643
2030,"PET, at MRF","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. natural soil, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. natural soil, non-canc.",chemical recycling,0.007810519540610019
2030,"PET, at MRF","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. rural air, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. rural air, non-canc.",chemical recycling,0.01324887220413499
2030,"PET, at MRF","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to cont. sea water, non-canc.","Human health CF  [CTUnoncancer], Emission to cont. sea water, non-canc.",chemical recycling,0.0012289843510006726
2030,"PET, at MRF","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer/kg], Emission to urban air, non-canc.","Human health CF  [CTUnoncancer], Emission to urban air, non-canc.",chemical recycling,0.013773584260226134
2030,"PET, at MRF",Ozone Depletion Air (kg CFC-11 eq),Ozone Depletion Air (kg CFC-11 eq / kg substance),Ozone Depletion Air (kg CFC-11 eq),chemical recycling,4.90010558961442
2030,"PET, at MRF",Smog Air (kg O3 eq ),Smog Air (kg O3 eq / kg substance),Smog Air (kg O3 eq ),chemical recycling,3825479.592701051
2030,"PET, chemical reclamation",Acidification Air (kg SO2 eq),Acidification Air (kg SO2 eq / kg substance),Acidification Air (kg SO2 eq),chemical recycling,1037526.3782453572
2030,"PET, chemical reclamation","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco/kg], Em.agr.soilC, freshwater","Ecotox. CF [CTUeco], Em.agr.soilC, freshwater",chemical recycling,-3810748.7728250995
2030,"PET, chemical reclamation","Ecotox. CF [CTUeco], Em.airC, freshwater","Ecotox. CF [CTUeco/kg], Em.airC, freshwater","Ecotox. CF [CTUeco], Em.airC, freshwater",chemical recycling,-3137909.2265723455
2030,"PET, chemical reclamation","Ecotox. CF [CTUecokg], Em.airU, freshwater","Ecotox. CF [CTUeco/kg], Em.airU, freshwater","Ecotox. CF [CTUecokg], Em.airU, freshwater",chemical recycling,-3099133.881392505
2030,"PET, chemical reclamation","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater","Ecotox. CF [CTUeco/kg], Em.fr.waterC, freshwater","Ecotox. CF [CTUecokg], Em.fr.waterC, freshwater",chemical recycling,-3018991.8180762758
